Timestamp,Latitude,Longitude,RedPixels,OrangePixels,GreenPixels
2025-06-16 12-02-11,13.22,80.15,308,1807,12060
2025-06-16 12-02-11,13.22,80.16,308,1854,11907
2025-06-16 12-02-11,13.22,80.17,307,1650,10776
2025-06-16 12-02-11,13.22,80.18,308,1665,12105
2025-06-16 12-02-11,13.22,80.19,307,1699,12067
2025-06-16 12-02-11,13.22,80.2,308,1067,10126
2025-06-16 12-02-11,13.22,80.21,299,703,6329
2025-06-16 12-02-11,13.22,80.22,299,703,3699
2025-06-16 12-02-11,13.22,80.23,682,703,3253
2025-06-16 12-02-11,13.22,80.24,682,703,4880
2025-06-16 12-02-11,13.22,80.25,299,708,6897
2025-06-16 12-02-11,13.22,80.26,299,708,6138
2025-06-16 12-02-11,13.22,80.27,299,709,5925
2025-06-16 12-02-11,13.22,80.28,299,705,4547
2025-06-16 12-02-11,13.22,80.29,332,715,4613
2025-06-16 12-02-11,13.22,80.3,299,704,2967
2025-06-16 12-02-11,13.22,80.31,299,703,2007
2025-06-16 12-02-11,13.22,80.32,299,703,1647
2025-06-16 12-02-11,13.22,80.33,299,703,868
2025-06-16 12-02-11,13.22,80.34,299,703,943
2025-06-16 12-02-11,13.22,80.35,299,703,666
2025-06-16 12-02-11,13.22,80.36,299,703,349
2025-06-16 12-02-11,13.22,80.37,299,703,211
2025-06-16 12-02-11,13.22,80.38,299,703,211
2025-06-16 12-02-11,13.22,80.39,299,703,211
2025-06-16 12-02-11,13.23,79.95,299,726,2124
2025-06-16 12-02-11,13.23,79.96,299,842,2719
2025-06-16 12-02-11,13.23,79.97,299,861,4003
2025-06-16 12-02-11,13.23,79.98,299,846,4877
2025-06-16 12-02-11,13.23,79.99,299,839,7074
2025-06-16 12-02-11,13.23,80.0,317,862,10616
2025-06-16 12-02-11,13.23,80.01,316,861,11767
2025-06-16 12-02-11,13.23,80.02,315,729,11038
2025-06-16 12-02-11,13.23,80.03,316,725,9445
2025-06-16 12-02-11,13.23,80.04,316,811,8910
2025-06-16 12-02-11,13.23,80.05,316,813,9467
2025-06-16 12-02-11,13.23,80.06,316,810,8137
2025-06-16 12-02-11,13.23,80.07,299,706,6004
2025-06-16 12-02-11,13.23,80.08,299,721,5004
2025-06-16 12-02-11,13.23,80.09,299,730,4960
2025-06-16 12-02-11,13.23,80.1,299,735,4475
2025-06-16 12-02-11,13.23,80.11,299,718,4338
2025-06-16 12-02-11,13.23,80.12,299,818,3595
2025-06-16 12-02-11,13.23,80.13,299,1200,5378
2025-06-16 12-02-11,13.23,80.14,305,1880,7158
2025-06-16 12-02-11,13.23,80.15,309,1809,7834
2025-06-16 12-02-11,13.23,80.16,309,1714,7349
2025-06-16 12-02-11,13.23,80.17,308,1596,8054
2025-06-16 12-02-11,13.23,80.18,309,1603,9375
2025-06-16 12-02-11,13.23,80.19,308,1422,12496
2025-06-16 12-02-11,13.23,80.2,299,978,11135
2025-06-16 12-02-11,13.23,80.21,299,703,9687
2025-06-16 12-02-11,13.23,80.22,299,703,7617
2025-06-16 12-02-11,13.23,80.23,299,703,4758
2025-06-16 12-02-11,13.23,80.24,299,707,4686
2025-06-16 12-02-11,13.23,80.25,299,707,6563
2025-06-16 12-02-11,13.23,80.26,299,709,6391
2025-06-16 12-02-11,13.23,80.27,299,709,5821
2025-06-16 12-02-11,13.23,80.28,299,704,4036
2025-06-16 12-02-11,13.23,80.29,299,704,3998
2025-06-16 12-02-11,13.23,80.3,299,704,2758
2025-06-16 12-02-11,13.23,80.31,299,703,1295
2025-06-16 12-02-11,13.23,80.32,299,703,1433
2025-06-16 12-02-11,13.23,80.33,299,703,928
2025-06-16 12-02-11,13.23,80.34,299,703,684
2025-06-16 12-02-11,13.23,80.35,299,703,261
2025-06-16 12-02-11,13.23,80.36,299,703,223
2025-06-16 12-02-11,13.23,80.37,299,703,211
2025-06-16 12-02-11,13.23,80.38,299,703,211
2025-06-16 12-02-11,13.23,80.39,299,703,211
2025-06-16 12-02-11,13.24,79.95,302,817,2171
2025-06-16 12-02-11,13.24,79.96,299,712,3136
2025-06-16 12-02-11,13.24,79.97,299,703,3608
2025-06-16 12-02-11,13.24,79.98,299,703,3905
2025-06-16 12-02-11,13.24,79.99,299,721,5517
2025-06-16 12-02-11,13.24,80.0,299,743,6767
2025-06-16 12-02-11,13.24,80.01,299,744,6188
2025-06-16 12-02-11,13.24,80.02,299,714,4782
2025-06-16 12-02-11,13.24,80.03,299,715,5135
2025-06-16 12-02-11,13.24,80.04,299,726,4974
2025-06-16 12-02-11,13.24,80.05,299,726,5646
2025-06-16 12-02-11,13.24,80.06,299,725,4148
2025-06-16 12-02-11,13.24,80.07,299,703,3341
2025-06-16 12-02-11,13.24,80.08,299,703,2963
2025-06-16 12-02-11,13.24,80.09,299,703,2698
2025-06-16 12-02-11,13.24,80.1,299,704,2818
2025-06-16 12-02-11,13.24,80.11,299,704,3250
2025-06-16 12-02-11,13.24,80.12,299,703,4226
2025-06-16 12-02-11,13.24,80.13,299,861,6495
2025-06-16 12-02-11,13.24,80.14,299,1220,6972
2025-06-16 12-02-11,13.24,80.15,299,1194,6809
2025-06-16 12-02-11,13.24,80.16,299,967,4741
2025-06-16 12-02-11,13.24,80.17,299,968,4981
2025-06-16 12-02-11,13.24,80.18,299,1011,7205
2025-06-16 12-02-11,13.24,80.19,299,1021,8126
2025-06-16 12-02-11,13.24,80.2,299,769,8757
2025-06-16 12-02-11,13.24,80.21,299,1003,10885
2025-06-16 12-02-11,13.24,80.22,299,1002,11471
2025-06-16 12-02-11,13.24,80.23,299,1003,8437
2025-06-16 12-02-11,13.24,80.24,299,991,7007
2025-06-16 12-02-11,13.24,80.25,299,814,7364
2025-06-16 12-02-11,13.24,80.26,299,810,7169
2025-06-16 12-02-11,13.24,80.27,299,832,6833
2025-06-16 12-02-11,13.24,80.28,299,703,4330
2025-06-16 12-02-11,13.24,80.29,299,703,4422
2025-06-16 12-02-11,13.24,80.3,299,703,3050
2025-06-16 12-02-11,13.24,80.31,299,703,1390
2025-06-16 12-02-11,13.24,80.32,299,703,1457
2025-06-16 12-02-11,13.24,80.33,299,703,1013
2025-06-16 12-02-11,13.24,80.34,299,703,821
2025-06-16 12-02-11,13.24,80.35,299,703,473
2025-06-16 12-02-11,13.24,80.36,299,703,280
2025-06-16 12-02-11,13.24,80.37,299,703,263
2025-06-16 12-02-11,13.24,80.38,299,703,217
2025-06-16 12-02-11,13.24,80.39,299,703,211
2025-06-16 12-02-11,13.25,79.95,300,785,4139
2025-06-16 12-02-11,13.25,79.96,353,1164,4138
2025-06-16 12-02-11,13.25,79.97,352,1123,4495
2025-06-16 12-02-11,13.25,79.98,330,959,4738
2025-06-16 12-02-11,13.25,79.99,299,704,7902
2025-06-16 12-02-11,13.25,80.0,299,707,7350
2025-06-16 12-02-11,13.25,80.01,299,707,7057
2025-06-16 12-02-11,13.25,80.02,299,709,5214
2025-06-16 12-02-11,13.25,80.03,299,709,4975
2025-06-16 12-02-11,13.25,80.04,299,705,5026
2025-06-16 12-02-11,13.25,80.05,299,704,4719
2025-06-16 12-02-11,13.25,80.06,299,704,3676
2025-06-16 12-02-11,13.25,80.07,299,704,3046
2025-06-16 12-02-11,13.25,80.08,299,703,3477
2025-06-16 12-02-11,13.25,80.09,299,703,4163
2025-06-16 12-02-11,13.25,80.1,299,703,6035
2025-06-16 12-02-11,13.25,80.11,299,1078,7136
2025-06-16 12-02-11,13.25,80.12,299,1159,8848
2025-06-16 12-02-11,13.25,80.13,299,1507,10344
2025-06-16 12-02-11,13.25,80.14,300,1479,9863
2025-06-16 12-02-11,13.25,80.15,299,1502,9274
2025-06-16 12-02-11,13.25,80.16,299,1013,6783
2025-06-16 12-02-11,13.25,80.17,299,820,6475
2025-06-16 12-02-11,13.25,80.18,299,961,6131
2025-06-16 12-02-11,13.25,80.19,299,842,4758
2025-06-16 12-02-11,13.25,80.2,299,757,6311
2025-06-16 12-02-11,13.25,80.21,299,867,8208
2025-06-16 12-02-11,13.25,80.22,299,867,9887
2025-06-16 12-02-11,13.25,80.23,299,867,12221
2025-06-16 12-02-11,13.25,80.24,299,703,10549
2025-06-16 12-02-11,13.25,80.25,299,708,11035
2025-06-16 12-02-11,13.25,80.26,299,709,9716
2025-06-16 12-02-11,13.25,80.27,299,709,8014
2025-06-16 12-02-11,13.25,80.28,299,703,6265
2025-06-16 12-02-11,13.25,80.29,299,703,5015
2025-06-16 12-02-11,13.25,80.3,299,703,3629
2025-06-16 12-02-11,13.25,80.31,299,703,1636
2025-06-16 12-02-11,13.25,80.32,299,703,1365
2025-06-16 12-02-11,13.25,80.33,299,703,1003
2025-06-16 12-02-11,13.25,80.34,299,703,776
2025-06-16 12-02-11,13.25,80.35,299,703,600
2025-06-16 12-02-11,13.25,80.36,299,703,316
2025-06-16 12-02-11,13.25,80.37,299,703,286
2025-06-16 12-02-11,13.25,80.38,299,703,225
2025-06-16 12-02-11,13.25,80.39,299,703,211
2025-06-17 19-00-56,13.0,79.95,346,887,11249
2025-06-17 19-00-56,13.0,79.96,346,1184,17262
2025-06-17 19-00-56,13.0,79.97,310,1280,16506
2025-06-17 19-00-56,13.0,79.98,400,1439,14446
2025-06-17 19-00-56,13.0,79.99,401,1784,10576
2025-06-17 19-00-56,13.0,80.0,401,1306,8668
2025-06-17 19-00-56,13.0,80.01,354,1014,8098
2025-06-17 19-00-56,13.0,80.02,352,981,5826
2025-06-17 19-00-56,13.0,80.03,355,767,3871
2025-06-17 19-00-56,13.0,80.04,299,733,3760
2025-06-17 19-00-56,13.0,80.05,682,703,3837
2025-06-17 19-00-56,13.0,80.06,299,1167,8406
2025-06-17 19-00-56,13.0,80.07,506,1279,12364
2025-06-17 19-00-56,13.0,80.08,557,890,15738
2025-06-17 19-00-56,13.0,80.09,557,995,18020
2025-06-17 19-00-56,13.0,80.1,476,1732,19830
2025-06-17 19-00-56,13.0,80.11,439,2135,17887
2025-06-17 19-00-56,13.0,80.12,851,2036,15864
2025-06-17 19-00-56,13.0,80.13,866,1691,11643
2025-06-17 19-00-56,13.0,80.14,794,1585,10810
2025-06-17 19-00-56,13.0,80.15,1095,1757,8196
2025-06-17 19-00-56,13.0,80.16,1549,2469,6913
2025-06-17 19-00-56,13.0,80.17,2450,2597,9624
2025-06-17 19-00-56,13.0,80.18,1846,3100,12010
2025-06-17 19-00-56,13.0,80.19,1898,3081,17657
2025-06-17 19-00-56,13.0,80.2,1799,2696,17515
2025-06-17 19-00-56,13.0,80.21,2190,3064,16511
2025-06-17 19-00-56,13.0,80.22,2320,3499,12201
2025-06-17 19-00-56,13.0,80.23,2572,4302,11836
2025-06-17 19-00-56,13.0,80.24,2334,3802,8975
2025-06-17 19-00-56,13.0,80.25,1627,3455,8660
2025-06-17 19-00-56,13.0,80.26,1711,2172,6056
2025-06-17 19-00-56,13.0,80.27,1732,2564,4941
2025-06-17 19-00-56,13.0,80.28,1815,1556,2990
2025-06-17 19-00-56,13.0,80.29,903,1479,1153
2025-06-17 19-00-56,13.0,80.3,684,1320,217
2025-06-17 19-00-56,13.0,80.31,682,703,211
2025-06-17 19-00-56,13.0,80.32,682,703,211
2025-06-17 19-00-56,13.0,80.33,299,703,211
2025-06-17 19-00-56,13.0,80.34,299,703,211
2025-06-17 19-00-56,13.0,80.35,299,703,211
2025-06-17 19-00-56,13.0,80.36,299,703,211
2025-06-17 19-00-56,13.0,80.37,299,703,211
2025-06-17 19-00-56,13.0,80.38,299,703,211
2025-06-17 19-00-56,13.0,80.39,299,703,211
2025-06-17 19-00-56,13.01,79.95,355,755,11175
2025-06-17 19-00-56,13.01,79.96,317,838,13571
2025-06-17 19-00-56,13.01,79.97,299,1316,14035
2025-06-17 19-00-56,13.01,79.98,375,1485,14723
2025-06-17 19-00-56,13.01,79.99,375,1725,14857
2025-06-17 19-00-56,13.01,80.0,375,1780,14223
2025-06-17 19-00-56,13.01,80.01,313,1627,13861
2025-06-17 19-00-56,13.01,80.02,313,1414,6572
2025-06-17 19-00-56,13.01,80.03,313,949,3236
2025-06-17 19-00-56,13.01,80.04,299,874,2863
2025-06-17 19-00-56,13.01,80.05,682,844,2507
2025-06-17 19-00-56,13.01,80.06,299,1262,6238
2025-06-17 19-00-56,13.01,80.07,441,1306,10116
2025-06-17 19-00-56,13.01,80.08,473,931,13209
2025-06-17 19-00-56,13.01,80.09,485,971,17218
2025-06-17 19-00-56,13.01,80.1,494,1397,18130
2025-06-17 19-00-56,13.01,80.11,498,1637,17712
2025-06-17 19-00-56,13.01,80.12,533,1920,17252
2025-06-17 19-00-56,13.01,80.13,901,1522,14291
2025-06-17 19-00-56,13.01,80.14,1136,1265,10353
2025-06-17 19-00-56,13.01,80.15,2209,1396,6854
2025-06-17 19-00-56,13.01,80.16,2432,1984,6548
2025-06-17 19-00-56,13.01,80.17,2847,2758,7834
2025-06-17 19-00-56,13.01,80.18,2127,3230,8695
2025-06-17 19-00-56,13.01,80.19,1957,2989,13814
2025-06-17 19-00-56,13.01,80.2,2296,3207,15665
2025-06-17 19-00-56,13.01,80.21,2530,3578,16173
2025-06-17 19-00-56,13.01,80.22,2649,3771,17716
2025-06-17 19-00-56,13.01,80.23,2769,3647,16718
2025-06-17 19-00-56,13.01,80.24,2659,3108,14621
2025-06-17 19-00-56,13.01,80.25,2635,2688,9835
2025-06-17 19-00-56,13.01,80.26,2753,2906,6781
2025-06-17 19-00-56,13.01,80.27,2496,2272,5339
2025-06-17 19-00-56,13.01,80.28,1855,1508,2498
2025-06-17 19-00-56,13.01,80.29,858,1244,1260
2025-06-17 19-00-56,13.01,80.3,783,1192,449
2025-06-17 19-00-56,13.01,80.31,755,703,230
2025-06-17 19-00-56,13.01,80.32,682,703,211
2025-06-17 19-00-56,13.01,80.33,299,703,211
2025-06-17 19-00-56,13.01,80.34,299,703,211
2025-06-17 19-00-56,13.01,80.35,299,703,211
2025-06-17 19-00-56,13.01,80.36,299,703,211
2025-06-17 19-00-56,13.01,80.37,299,703,211
2025-06-17 19-00-56,13.01,80.38,299,703,211
2025-06-17 19-00-56,13.01,80.39,299,703,211
2025-06-17 19-00-56,13.02,79.95,310,801,11366
2025-06-17 19-00-56,13.02,79.96,312,789,9904
2025-06-17 19-00-56,13.02,79.97,299,916,9313
2025-06-17 19-00-56,13.02,79.98,367,1344,9885
2025-06-17 19-00-56,13.02,79.99,368,1580,10652
2025-06-17 19-00-56,13.02,80.0,367,1727,15346
2025-06-17 19-00-56,13.02,80.01,368,2020,13530
2025-06-17 19-00-56,13.02,80.02,367,1979,10062
2025-06-17 19-00-56,13.02,80.03,368,1763,6965
2025-06-17 19-00-56,13.02,80.04,299,1621,4534
2025-06-17 19-00-56,13.02,80.05,299,1360,2625
2025-06-17 19-00-56,13.02,80.06,299,940,5449
2025-06-17 19-00-56,13.02,80.07,299,906,8607
2025-06-17 19-00-56,13.02,80.08,375,1746,11078
2025-06-17 19-00-56,13.02,80.09,372,1617,11517
2025-06-17 19-00-56,13.02,80.1,386,1877,12021
2025-06-17 19-00-56,13.02,80.11,407,2004,14745
2025-06-17 19-00-56,13.02,80.12,557,2899,17637
2025-06-17 19-00-56,13.02,80.13,968,2791,17242
2025-06-17 19-00-56,13.02,80.14,1072,3305,16739
2025-06-17 19-00-56,13.02,80.15,2737,2658,13140
2025-06-17 19-00-56,13.02,80.16,2421,2825,11619
2025-06-17 19-00-56,13.02,80.17,2909,2300,9828
2025-06-17 19-00-56,13.02,80.18,2665,2912,11374
2025-06-17 19-00-56,13.02,80.19,2236,3054,13011
2025-06-17 19-00-56,13.02,80.2,2718,3583,16012
2025-06-17 19-00-56,13.02,80.21,3331,3566,13667
2025-06-17 19-00-56,13.02,80.22,4224,3166,14227
2025-06-17 19-00-56,13.02,80.23,4444,3998,15033
2025-06-17 19-00-56,13.02,80.24,4585,2862,11870
2025-06-17 19-00-56,13.02,80.25,3870,3095,8839
2025-06-17 19-00-56,13.02,80.26,3784,2027,6206
2025-06-17 19-00-56,13.02,80.27,2806,2842,5499
2025-06-17 19-00-56,13.02,80.28,1832,1857,2943
2025-06-17 19-00-56,13.02,80.29,1049,1113,1938
2025-06-17 19-00-56,13.02,80.3,1022,889,659
2025-06-17 19-00-56,13.02,80.31,952,784,898
2025-06-17 19-00-56,13.02,80.32,299,1119,211
2025-06-17 19-00-56,13.02,80.33,682,703,211
2025-06-17 19-00-56,13.02,80.34,299,703,211
2025-06-17 19-00-56,13.02,80.35,299,703,211
2025-06-17 19-00-56,13.02,80.36,299,703,211
2025-06-17 19-00-56,13.02,80.37,299,703,211
2025-06-17 19-00-56,13.02,80.38,299,703,211
2025-06-17 19-00-56,13.02,80.39,299,703,211
2025-06-17 19-00-56,13.03,79.95,478,1016,7823
2025-06-17 19-00-56,13.03,79.96,303,770,5948
2025-06-17 19-00-56,13.03,79.97,299,739,6756
2025-06-17 19-00-56,13.03,79.98,299,984,7847
2025-06-17 19-00-56,13.03,79.99,406,1264,8996
2025-06-17 19-00-56,13.03,80.0,492,1445,9378
2025-06-17 19-00-56,13.03,80.01,537,2098,8105
2025-06-17 19-00-56,13.03,80.02,536,1962,9155
2025-06-17 19-00-56,13.03,80.03,602,2074,8615
2025-06-17 19-00-56,13.03,80.04,560,2225,7597
2025-06-17 19-00-56,13.03,80.05,640,2026,6935
2025-06-17 19-00-56,13.03,80.06,844,1975,9641
2025-06-17 19-00-56,13.03,80.07,708,1609,9726
2025-06-17 19-00-56,13.03,80.08,469,2264,11285
2025-06-17 19-00-56,13.03,80.09,530,2294,8787
2025-06-17 19-00-56,13.03,80.1,704,2462,10558
2025-06-17 19-00-56,13.03,80.11,944,2890,13253
2025-06-17 19-00-56,13.03,80.12,910,2866,15211
2025-06-17 19-00-56,13.03,80.13,1074,2882,12545
2025-06-17 19-00-56,13.03,80.14,1329,3028,13926
2025-06-17 19-00-56,13.03,80.15,2259,3860,12328
2025-06-17 19-00-56,13.03,80.16,2277,3679,10424
2025-06-17 19-00-56,13.03,80.17,2616,3051,8964
2025-06-17 19-00-56,13.03,80.18,3560,3175,10102
2025-06-17 19-00-56,13.03,80.19,3521,2654,8193
2025-06-17 19-00-56,13.03,80.2,4459,4131,7774
2025-06-17 19-00-56,13.03,80.21,4078,3068,6960
2025-06-17 19-00-56,13.03,80.22,4320,3139,4911
2025-06-17 19-00-56,13.03,80.23,4501,3268,5257
2025-06-17 19-00-56,13.03,80.24,3989,3132,5790
2025-06-17 19-00-56,13.03,80.25,3822,2311,7843
2025-06-17 19-00-56,13.03,80.26,3835,1990,7037
2025-06-17 19-00-56,13.03,80.27,2864,1720,5240
2025-06-17 19-00-56,13.03,80.28,2121,1348,3289
2025-06-17 19-00-56,13.03,80.29,1445,989,2311
2025-06-17 19-00-56,13.03,80.3,1355,979,2005
2025-06-17 19-00-56,13.03,80.31,1080,809,1196
2025-06-17 19-00-56,13.03,80.32,682,703,211
2025-06-17 19-00-56,13.03,80.33,682,703,211
2025-06-17 19-00-56,13.03,80.34,299,703,211
2025-06-17 19-00-56,13.03,80.35,299,703,211
2025-06-17 19-00-56,13.03,80.36,299,703,211
2025-06-17 19-00-56,13.03,80.37,299,703,211
2025-06-17 19-00-56,13.03,80.38,299,703,211
2025-06-17 19-00-56,13.03,80.39,299,703,211
2025-06-17 19-00-56,13.04,79.95,299,703,3183
2025-06-17 19-00-56,13.04,79.96,299,703,1997
2025-06-17 19-00-56,13.04,79.97,299,709,2006
2025-06-17 19-00-56,13.04,79.98,299,768,2877
2025-06-17 19-00-56,13.04,79.99,299,825,3691
2025-06-17 19-00-56,13.04,80.0,334,891,3711
2025-06-17 19-00-56,13.04,80.01,373,1251,4640
2025-06-17 19-00-56,13.04,80.02,374,1523,5367
2025-06-17 19-00-56,13.04,80.03,390,2217,6579
2025-06-17 19-00-56,13.04,80.04,463,2293,10002
2025-06-17 19-00-56,13.04,80.05,871,2225,10909
2025-06-17 19-00-56,13.04,80.06,921,2160,14464
2025-06-17 19-00-56,13.04,80.07,832,2233,13230
2025-06-17 19-00-56,13.04,80.08,605,3210,13992
2025-06-17 19-00-56,13.04,80.09,1006,3078,14013
2025-06-17 19-00-56,13.04,80.1,976,2696,14019
2025-06-17 19-00-56,13.04,80.11,1054,2571,14648
2025-06-17 19-00-56,13.04,80.12,936,3246,14584
2025-06-17 19-00-56,13.04,80.13,1168,3645,11634
2025-06-17 19-00-56,13.04,80.14,1370,3565,11410
2025-06-17 19-00-56,13.04,80.15,1550,2866,10839
2025-06-17 19-00-56,13.04,80.16,1806,2831,11197
2025-06-17 19-00-56,13.04,80.17,1552,2740,10564
2025-06-17 19-00-56,13.04,80.18,2264,2661,10591
2025-06-17 19-00-56,13.04,80.19,2793,1914,6933
2025-06-17 19-00-56,13.04,80.2,3856,2145,4703
2025-06-17 19-00-56,13.04,80.21,4104,2129,5349
2025-06-17 19-00-56,13.04,80.22,5425,2676,5723
2025-06-17 19-00-56,13.04,80.23,5281,3205,6951
2025-06-17 19-00-56,13.04,80.24,6040,3211,7869
2025-06-17 19-00-56,13.04,80.25,6096,3157,9203
2025-06-17 19-00-56,13.04,80.26,5473,2344,8267
2025-06-17 19-00-56,13.04,80.27,4077,1966,5510
2025-06-17 19-00-56,13.04,80.28,2623,1808,3992
2025-06-17 19-00-56,13.04,80.29,1839,1449,2309
2025-06-17 19-00-56,13.04,80.3,1291,1390,1869
2025-06-17 19-00-56,13.04,80.31,657,1252,1647
2025-06-17 19-00-56,13.04,80.32,682,703,211
2025-06-17 19-00-56,13.04,80.33,682,703,211
2025-06-17 19-00-56,13.04,80.34,299,703,211
2025-06-17 19-00-56,13.04,80.35,299,703,211
2025-06-17 19-00-56,13.04,80.36,299,703,211
2025-06-17 19-00-56,13.04,80.37,299,703,211
2025-06-17 19-00-56,13.04,80.38,299,703,211
2025-06-17 19-00-56,13.04,80.39,299,703,211
2025-06-17 19-00-56,13.05,79.95,299,703,3332
2025-06-17 19-00-56,13.05,79.96,299,703,3073
2025-06-17 19-00-56,13.05,79.97,299,703,2600
2025-06-17 19-00-56,13.05,79.98,299,707,2242
2025-06-17 19-00-56,13.05,79.99,299,707,1736
2025-06-17 19-00-56,13.05,80.0,299,703,1688
2025-06-17 19-00-56,13.05,80.01,299,849,3140
2025-06-17 19-00-56,13.05,80.02,299,1077,6191
2025-06-17 19-00-56,13.05,80.03,312,1276,7699
2025-06-17 19-00-56,13.05,80.04,379,1564,9652
2025-06-17 19-00-56,13.05,80.05,692,1757,11211
2025-06-17 19-00-56,13.05,80.06,754,2260,15190
2025-06-17 19-00-56,13.05,80.07,1064,2316,17566
2025-06-17 19-00-56,13.05,80.08,1106,2555,19598
2025-06-17 19-00-56,13.05,80.09,1490,3048,20839
2025-06-17 19-00-56,13.05,80.1,1373,2982,18908
2025-06-17 19-00-56,13.05,80.11,1639,2655,18046
2025-06-17 19-00-56,13.05,80.12,1351,3417,16194
2025-06-17 19-00-56,13.05,80.13,1694,3616,16977
2025-06-17 19-00-56,13.05,80.14,1600,2917,15528
2025-06-17 19-00-56,13.05,80.15,1475,2615,13077
2025-06-17 19-00-56,13.05,80.16,1180,2470,10794
2025-06-17 19-00-56,13.05,80.17,1096,3281,9445
2025-06-17 19-00-56,13.05,80.18,2003,3198,9955
2025-06-17 19-00-56,13.05,80.19,2114,2440,7254
2025-06-17 19-00-56,13.05,80.2,2319,2543,6695
2025-06-17 19-00-56,13.05,80.21,3485,2254,7770
2025-06-17 19-00-56,13.05,80.22,4572,2647,8760
2025-06-17 19-00-56,13.05,80.23,4513,3144,10247
2025-06-17 19-00-56,13.05,80.24,4467,3115,8408
2025-06-17 19-00-56,13.05,80.25,3806,3243,9340
2025-06-17 19-00-56,13.05,80.26,3869,2244,9130
2025-06-17 19-00-56,13.05,80.27,2855,2248,7424
2025-06-17 19-00-56,13.05,80.28,2278,2130,6971
2025-06-17 19-00-56,13.05,80.29,1672,1521,4120
2025-06-17 19-00-56,13.05,80.3,1186,1465,3199
2025-06-17 19-00-56,13.05,80.31,558,1287,2130
2025-06-17 19-00-56,13.05,80.32,299,1119,213
2025-06-17 19-00-56,13.05,80.33,299,1119,211
2025-06-17 19-00-56,13.05,80.34,299,703,211
2025-06-17 19-00-56,13.05,80.35,299,703,211
2025-06-17 19-00-56,13.05,80.36,299,703,211
2025-06-17 19-00-56,13.05,80.37,299,703,211
2025-06-17 19-00-56,13.05,80.38,299,703,211
2025-06-17 19-00-56,13.05,80.39,299,703,211
2025-06-17 19-00-56,13.06,79.95,299,703,3588
2025-06-17 19-00-56,13.06,79.96,299,721,3734
2025-06-17 19-00-56,13.06,79.97,299,833,2962
2025-06-17 19-00-56,13.06,79.98,299,854,2221
2025-06-17 19-00-56,13.06,79.99,682,828,1622
2025-06-17 19-00-56,13.06,80.0,299,1127,2404
2025-06-17 19-00-56,13.06,80.01,299,703,4576
2025-06-17 19-00-56,13.06,80.02,299,703,5872
2025-06-17 19-00-56,13.06,80.03,313,729,6405
2025-06-17 19-00-56,13.06,80.04,363,1018,7636
2025-06-17 19-00-56,13.06,80.05,543,1401,11619
2025-06-17 19-00-56,13.06,80.06,624,1622,14806
2025-06-17 19-00-56,13.06,80.07,771,1900,17283
2025-06-17 19-00-56,13.06,80.08,780,1934,20378
2025-06-17 19-00-56,13.06,80.09,1068,2309,22452
2025-06-17 19-00-56,13.06,80.1,1341,2173,22446
2025-06-17 19-00-56,13.06,80.11,1208,2421,20425
2025-06-17 19-00-56,13.06,80.12,1125,2734,16588
2025-06-17 19-00-56,13.06,80.13,1373,3146,19603
2025-06-17 19-00-56,13.06,80.14,884,2459,16206
2025-06-17 19-00-56,13.06,80.15,908,4067,12506
2025-06-17 19-00-56,13.06,80.16,1248,3350,8994
2025-06-17 19-00-56,13.06,80.17,1549,3124,8125
2025-06-17 19-00-56,13.06,80.18,2195,4174,10192
2025-06-17 19-00-56,13.06,80.19,2226,3864,9440
2025-06-17 19-00-56,13.06,80.2,2803,4466,8604
2025-06-17 19-00-56,13.06,80.21,3108,3670,8659
2025-06-17 19-00-56,13.06,80.22,3567,3591,10831
2025-06-17 19-00-56,13.06,80.23,3967,4145,13234
2025-06-17 19-00-56,13.06,80.24,3661,3945,12108
2025-06-17 19-00-56,13.06,80.25,3125,3606,11475
2025-06-17 19-00-56,13.06,80.26,2534,3926,12401
2025-06-17 19-00-56,13.06,80.27,1926,3157,10036
2025-06-17 19-00-56,13.06,80.28,1796,2765,8431
2025-06-17 19-00-56,13.06,80.29,788,2321,4189
2025-06-17 19-00-56,13.06,80.3,805,1526,3394
2025-06-17 19-00-56,13.06,80.31,410,1406,2541
2025-06-17 19-00-56,13.06,80.32,299,1119,780
2025-06-17 19-00-56,13.06,80.33,299,1119,211
2025-06-17 19-00-56,13.06,80.34,299,703,615
2025-06-17 19-00-56,13.06,80.35,299,703,211
2025-06-17 19-00-56,13.06,80.36,299,703,211
2025-06-17 19-00-56,13.06,80.37,299,703,211
2025-06-17 19-00-56,13.06,80.38,299,703,211
2025-06-17 19-00-56,13.06,80.39,299,703,211
2025-06-17 19-00-56,13.07,79.95,299,703,3955
2025-06-17 19-00-56,13.07,79.96,299,708,3425
2025-06-17 19-00-56,13.07,79.97,299,770,2848
2025-06-17 19-00-56,13.07,79.98,299,771,2166
2025-06-17 19-00-56,13.07,79.99,299,758,2724
2025-06-17 19-00-56,13.07,80.0,299,745,5210
2025-06-17 19-00-56,13.07,80.01,299,741,6504
2025-06-17 19-00-56,13.07,80.02,299,747,6200
2025-06-17 19-00-56,13.07,80.03,299,705,6762
2025-06-17 19-00-56,13.07,80.04,299,714,9403
2025-06-17 19-00-56,13.07,80.05,299,1038,12396
2025-06-17 19-00-56,13.07,80.06,299,1065,12067
2025-06-17 19-00-56,13.07,80.07,449,1203,10595
